
Host: m6.lobos.nih.gov

Timers On : Sat Sep  1 17:14:22 2018
Timers Off: Sat Sep  1 17:14:23 2018

Wall Time:        0.68 seconds


-----------------------------------------------------------

***********************************************************

Host: m6.lobos.nih.gov

Timers On : Sat Sep  1 17:14:32 2018
Timers Off: Sat Sep  1 17:14:33 2018

Wall Time:        0.50 seconds


-----------------------------------------------------------

***********************************************************

Host: m6.lobos.nih.gov

Timers On : Sat Sep  1 17:14:46 2018
Timers Off: Sat Sep  1 17:14:47 2018

Wall Time:        0.68 seconds


-----------------------------------------------------------

***********************************************************

Host: m6.lobos.nih.gov

Timers On : Sat Sep  1 17:15:27 2018
Timers Off: Sat Sep  1 17:15:28 2018

Wall Time:        0.90 seconds


-----------------------------------------------------------

***********************************************************

Host: m6.lobos.nih.gov

Timers On : Sat Sep  1 17:15:49 2018
Timers Off: Sat Sep  1 17:15:50 2018

Wall Time:        1.19 seconds

bMatrix setup               :      0.017u      0.000s      0.009w      9 calls
bMatrix pseudoinverse       :      0.000u      0.000s      0.001w      9 calls
New vector                  :      0.017u      0.000s      0.009w      9 calls
HF: Form C                  :      0.283u      0.000s      0.171w     11 calls
HF: Form D                  :      0.000u      0.000s      0.003w     11 calls

-----------------------------------------------------------
V: Grid                     :      6.567u      0.083s      3.987w      1 calls
JK: (A|mn)                  :     17.367u      0.000s     10.448w      1 calls
JK: (A|Q)^-1/2              :      2.233u      0.017s      1.346w      1 calls
JK: (Q|mn)                  :      4.933u      0.000s      2.957w      1 calls
HF: Form H                  :      0.000u      0.000s      0.009w      1 calls
HF: Form S/X                :      0.017u      0.017s      0.015w      1 calls
HF: Guess                   :      0.233u      0.000s      0.134w      1 calls
| SAD Guess                 :      0.217u      0.000s      0.131w      1 calls
HF: Form G                  :    111.083u      0.850s     67.152w     11 calls
| RV: Form V                :     91.983u      0.267s     55.375w     11 calls
| | Properties              :     55.833u      0.083s     33.297w  50336 calls
| | Functional              :      6.350u      0.033s      3.974w  50336 calls
| | V_xc                    :     29.783u      0.067s     17.939w  50336 calls
| JK: D                     :      0.017u      0.000s      0.004w     11 calls
| JK: USO2AO                :      0.000u      0.000s      0.003w     11 calls
| JK: JK                    :     19.083u      0.583s     11.764w     11 calls
| | JK: J                   :      1.183u      0.000s      0.691w     22 calls
| | | JK: J1                :      0.617u      0.000s      0.329w     22 calls
| | | JK: J2                :      0.567u      0.000s      0.356w     22 calls
| | JK: K                   :     17.783u      0.000s     10.680w     22 calls
| | | JK: K1                :     11.750u      0.000s      7.054w     22 calls
| | | JK: K2                :      6.017u      0.000s      3.625w     22 calls
| JK: AO2USO                :      0.000u      0.000s      0.000w     11 calls
HF: Form F                  :      0.000u      0.000s      0.002w     11 calls
HF: DIIS                    :      0.083u      0.017s      0.082w     11 calls
| DIISManager::add_entry    :      0.000u      0.017s      0.011w     10 calls
| DIISManager::extrapolate  :      0.033u      0.000s      0.018w      9 calls
| | bMatrix setup           :      0.017u      0.000s      0.009w      9 calls
| | bMatrix pseudoinverse   :      0.000u      0.000s      0.001w      9 calls
| | New vector              :      0.017u      0.000s      0.009w      9 calls
HF: Form C                  :      0.283u      0.000s      0.171w     11 calls
HF: Form D                  :      0.000u      0.000s      0.003w     11 calls

***********************************************************

Host: g75.lobos.nih.gov

Timers On : Mon Sep  3 15:01:46 2018
Timers Off: Mon Sep  3 15:36:39 2018

Wall Time:     2092.95 seconds

V: Grid                     :    106.367u      0.417s     64.033w     16 calls
JK: (A|mn)                  :    275.817u      0.033s    165.500w     16 calls
JK: (A|Q)^-1/2              :     36.417u      0.233s     21.999w     16 calls
JK: (Q|mn)                  :     79.100u      0.000s     47.491w     16 calls
HF: Form H                  :      0.000u      0.033s      0.142w     16 calls
HF: Form S/X                :      0.400u      0.017s      0.252w     16 calls
HF: Guess                   :      0.533u      0.017s      0.323w     16 calls
SAD Guess                   :      0.500u      0.000s      0.308w      2 calls
HF: Form G                  :   1788.950u     13.767s   1081.732w    181 calls
RV: Form V                  :   1481.633u      4.983s    892.115w    181 calls
Properties                  :   1015.533u      1.133s    611.295w 897748 calls
Functional                  :    118.017u      0.517s     70.598w 897748 calls
V_xc                        :    488.633u      0.933s    292.460w 829013 calls
JK: D                       :      0.050u      0.000s      0.059w    181 calls
JK: USO2AO                  :      0.083u      0.000s      0.039w    181 calls
JK: JK                      :    306.967u      8.750s    189.392w    181 calls
JK: J                       :     19.317u      0.083s     11.749w    362 calls
JK: J1                      :      9.167u      0.083s      5.613w    362 calls
JK: J2                      :     10.067u      0.000s      6.019w    362 calls
JK: K                       :    285.683u      0.067s    171.379w    362 calls
JK: K1                      :    194.117u      0.067s    116.524w    362 calls
JK: K2                      :     91.517u      0.000s     54.826w    362 calls
JK: AO2USO                  :      0.000u      0.000s      0.000w    181 calls
HF: Form F                  :      0.050u      0.017s      0.039w    181 calls
HF: DIIS                    :      1.533u      0.633s      1.359w    181 calls
DIISManager::add_entry      :      0.033u      0.250s      0.171w    165 calls
DIISManager::extrapolate    :      0.150u      0.383s      0.322w    149 calls
bMatrix setup               :      0.067u      0.217s      0.150w    149 calls
bMatrix pseudoinverse       :      0.000u      0.000s      0.010w    149 calls
New vector                  :      0.083u      0.167s      0.161w    149 calls
HF: Form C                  :      4.517u      0.000s      2.657w    181 calls
HF: Form D                  :      0.050u      0.000s      0.041w    181 calls
Grad: V T Perturb           :     29.950u      0.067s     17.989w     15 calls
Grad: S                     :      0.217u      0.000s      0.129w     15 calls
Grad: JK                    :    837.550u      7.717s    507.390w     15 calls
JKGrad: Amn                 :    157.383u      2.617s     96.037w     15 calls
JKGrad: Awmn                :      0.000u      0.000s      0.000w     15 calls
JKGrad: AB                  :     42.150u      1.267s     26.024w     15 calls
JKGrad: UV                  :      8.267u      1.167s      5.666w     15 calls
JKGrad: ABx                 :      9.250u      0.117s      5.635w     15 calls
JKGrad: Amnx                :    618.950u      2.317s    372.829w     15 calls
Grad: XC                    :    236.917u      0.633s    142.534w     15 calls
V_xc gradient               :     88.817u      0.117s     53.504w  68735 calls

-----------------------------------------------------------
V: Grid                     :    106.367u      0.417s     64.033w     16 calls
JK: (A|mn)                  :    275.817u      0.033s    165.500w     16 calls
JK: (A|Q)^-1/2              :     36.417u      0.233s     21.999w     16 calls
JK: (Q|mn)                  :     79.100u      0.000s     47.491w     16 calls
HF: Form H                  :      0.000u      0.033s      0.142w     16 calls
HF: Form S/X                :      0.400u      0.017s      0.252w     16 calls
HF: Guess                   :      0.533u      0.017s      0.323w     16 calls
| SAD Guess                 :      0.500u      0.000s      0.308w      2 calls
HF: Form G                  :   1788.950u     13.767s   1081.732w    181 calls
| RV: Form V                :   1481.633u      4.983s    892.115w    181 calls
| | Properties              :    882.650u      0.950s    531.564w 829013 calls
| | Functional              :    108.950u      0.500s     65.120w 829013 calls
| | V_xc                    :    488.633u      0.933s    292.460w 829013 calls
| JK: D                     :      0.050u      0.000s      0.059w    181 calls
| JK: USO2AO                :      0.083u      0.000s      0.039w    181 calls
| JK: JK                    :    306.967u      8.750s    189.392w    181 calls
| | JK: J                   :     19.317u      0.083s     11.749w    362 calls
| | | JK: J1                :      9.167u      0.083s      5.613w    362 calls
| | | JK: J2                :     10.067u      0.000s      6.019w    362 calls
| | JK: K                   :    285.683u      0.067s    171.379w    362 calls
| | | JK: K1                :    194.117u      0.067s    116.524w    362 calls
| | | JK: K2                :     91.517u      0.000s     54.826w    362 calls
| JK: AO2USO                :      0.000u      0.000s      0.000w    181 calls
HF: Form F                  :      0.050u      0.017s      0.039w    181 calls
HF: DIIS                    :      1.533u      0.633s      1.359w    181 calls
| DIISManager::add_entry    :      0.033u      0.250s      0.171w    165 calls
| DIISManager::extrapolate  :      0.150u      0.383s      0.322w    149 calls
| | bMatrix setup           :      0.067u      0.217s      0.150w    149 calls
| | bMatrix pseudoinverse   :      0.000u      0.000s      0.010w    149 calls
| | New vector              :      0.083u      0.167s      0.161w    149 calls
HF: Form C                  :      4.517u      0.000s      2.657w    181 calls
HF: Form D                  :      0.050u      0.000s      0.041w    181 calls
Grad: V T Perturb           :     29.950u      0.067s     17.989w     15 calls
Grad: S                     :      0.217u      0.000s      0.129w     15 calls
Grad: JK                    :    837.550u      7.717s    507.390w     15 calls
| JKGrad: Amn               :    157.383u      2.617s     96.037w     15 calls
| JKGrad: Awmn              :      0.000u      0.000s      0.000w     15 calls
| JKGrad: AB                :     42.150u      1.267s     26.024w     15 calls
| JKGrad: UV                :      8.267u      1.167s      5.666w     15 calls
| JKGrad: ABx               :      9.250u      0.117s      5.635w     15 calls
| JKGrad: Amnx              :    618.950u      2.317s    372.829w     15 calls
Grad: XC                    :    236.917u      0.633s    142.534w     15 calls
| Properties                :    132.883u      0.183s     79.730w  68735 calls
| Functional                :      9.067u      0.017s      5.478w  68735 calls
| V_xc gradient             :     88.817u      0.117s     53.504w  68735 calls

***********************************************************

Host: m6.lobos.nih.gov

Timers On : Tue Sep  4 09:03:28 2018
Timers Off: Tue Sep  4 09:03:31 2018

Wall Time:        2.75 seconds


-----------------------------------------------------------

***********************************************************
